Project ID,Client,Business Unit,Activity,Entity,Geography,Commercial Lead,Stage,Start Date,End Date,Month,Year,Revenue,Currency,New/Existing,Weighted %,Weighted Pipeline
P00664_1,Rhein Partners,Tax Optimization,Finance,Nexum EMEA,Germany,Stefan Krause,Won,01/02/2025,28/02/2025,2,2025,27322.99,EUR,Existing Business,,
P00680_1,Fischer & Weber,M&A Support,Finance,Nexum EMEA,Germany,Stefan Krause,Won,01/02/2025,28/02/2025,2,2025,49997.05,EUR,Existing Business,,
P00697_1,Steinberg Digital,Accounting Transformation,Finance,Nexum EMEA,Germany,Stefan Krause,Won,01/02/2025,28/02/2025,2,2025,35700.94,EUR,Existing Business,,
P00714_1,Müller & Partner,Brand Strategy,Marketing,Nexum EMEA,Germany,Tom Becker,Won,01/02/2025,28/02/2025,2,2025,23387.47,EUR,Existing Business,,
P00730_1,Heinz Group,Digital Marketing,Marketing,Nexum EMEA,Germany,Tom Becker,Won,01/02/2025,28/02/2025,2,2025,4098.43,EUR,Existing Business,,
P00746_1,Dortmund Services,Market Research,Marketing,Nexum EMEA,Germany,Tom Becker,Won,01/02/2025,28/02/2025,2,2025,18991.62,EUR,Existing Business,,
P00762_1,Bremen Digital,Sales Enablement,Marketing,Nexum EMEA,Germany,Luisa Meier,Won,01/02/2025,28/02/2025,2,2025,5725.58,EUR,Existing Business,,
P00778_1,Hannover Capital,Customer Experience,Marketing,Nexum EMEA,Germany,Stefan Krause,Won,01/02/2025,28/02/2025,2,2025,15211.58,EUR,Existing Business,,
P01072_1,Cedar Group,Recruitment,HR,Nexum EMEA,France,Camille Roussel,Won,01/02/2025,28/02/2025,2,2025,17888.33,EUR,Existing Business,,
P01088_1,Harbourside Hotels,Training & Development,HR,Nexum EMEA,France,Pierre Moreau,Won,01/02/2025,28/02/2025,2,2025,19872.61,EUR,Existing Business,,
P01104_1,Meridian Healthcare,HR Transformation,HR,Nexum EMEA,France,Pierre Moreau,Won,01/02/2025,28/02/2025,2,2025,41844.39,EUR,Existing Business,,
P01120_1,Thornton Pharma,Payroll Advisory,HR,Nexum EMEA,France,Camille Roussel,Won,01/02/2025,28/02/2025,2,2025,19770.46,EUR,Existing Business,,
P01136_1,Lumière Retail,HR Compliance,HR,Nexum EMEA,France,Camille Roussel,Won,01/02/2025,28/02/2025,2,2025,4320.79,EUR,Existing Business,,
P01152_1,Dupont Finances,CFO Advisory,Finance,Nexum EMEA,France,Pierre Moreau,Won,01/02/2025,28/02/2025,2,2025,99455.44,EUR,Existing Business,,
P01171_1,Girard & Associés,Financial Planning,Finance,Nexum EMEA,France,Laura Dupont,Won,01/02/2025,28/02/2025,2,2025,36810.25,EUR,Existing Business,,
P01188_1,Marceau Logistics,Tax Optimization,Finance,Nexum EMEA,France,Camille Roussel,Won,01/02/2025,28/02/2025,2,2025,56121.69,EUR,Existing Business,,
P01204_1,Beaumont Digital,M&A Support,Finance,Nexum EMEA,France,Laura Dupont,Won,01/02/2025,28/02/2025,2,2025,26417.03,EUR,Existing Business,,
P01223_1,Fontaine Capital,Accounting Transformation,Finance,Nexum EMEA,France,Laura Dupont,Won,01/02/2025,28/02/2025,2,2025,38042.63,EUR,Existing Business,,
P01240_1,Leclerc Associés,Brand Strategy,Marketing,Nexum EMEA,France,Pierre Moreau,Won,01/02/2025,28/02/2025,2,2025,51478.4,EUR,Existing Business,,
P01256_1,Renaud Capital,Digital Marketing,Marketing,Nexum EMEA,France,Pierre Moreau,Won,01/02/2025,28/02/2025,2,2025,23941.95,EUR,Existing Business,,
P01272_1,Chevalier & Fils,Market Research,Marketing,Nexum EMEA,France,Pierre Moreau,Won,01/02/2025,28/02/2025,2,2025,16319.9,EUR,Existing Business,,
P01288_1,Normandie Digital,Sales Enablement,Marketing,Nexum EMEA,France,Pierre Moreau,Won,01/02/2025,28/02/2025,2,2025,16410.83,EUR,Existing Business,,
P01304_1,Bordeaux Finance,Customer Experience,Marketing,Nexum EMEA,France,Camille Roussel,Won,01/02/2025,28/02/2025,2,2025,34107.13,EUR,Existing Business,,
P01601_1,Ergo Solutions,Recruitment,HR,Nexum EMEA,Italy,Giulia Romano,Won,01/02/2025,28/02/2025,2,2025,19231.78,EUR,Existing Business,,
P01616_1,Kendall & Partners,Training & Development,HR,Nexum EMEA,Italy,Giulia Romano,Won,01/02/2025,28/02/2025,2,2025,8948.74,EUR,Existing Business,,
P01631_1,Pinnacle Exports,HR Transformation,HR,Nexum EMEA,Italy,Michael Chen,Won,01/02/2025,28/02/2025,2,2025,14732.75,EUR,Existing Business,,
P01646_1,Yardarm Shipping,Payroll Advisory,HR,Nexum EMEA,Italy,Michael Chen,Won,01/02/2025,28/02/2025,2,2025,1555.76,EUR,Existing Business,,
P01661_1,Milano Ventures,HR Compliance,HR,Nexum EMEA,Italy,Marco Bellini,Won,01/02/2025,28/02/2025,2,2025,4515.69,EUR,Existing Business,,
P01676_1,Rossi & Figli,CFO Advisory,Finance,Nexum EMEA,Italy,Michael Chen,Won,01/02/2025,28/02/2025,2,2025,18944.62,EUR,Existing Business,,
P01692_1,Torino Digital,Financial Planning,Finance,Nexum EMEA,Italy,Michael Chen,Won,01/02/2025,28/02/2025,2,2025,11009.47,EUR,Existing Business,,
P01707_1,Firenze Consulting,Tax Optimization,Finance,Nexum EMEA,Italy,Michael Chen,Won,01/02/2025,28/02/2025,2,2025,10899.01,EUR,Existing Business,,
P01722_1,Napoli Ventures,M&A Support,Finance,Nexum EMEA,Italy,Marco Bellini,Won,01/02/2025,28/02/2025,2,2025,18781.04,EUR,Existing Business,,
P01738_1,Venezia Digital,Accounting Transformation,Finance,Nexum EMEA,Italy,Marco Bellini,Won,01/02/2025,28/02/2025,2,2025,51629.96,EUR,Existing Business,,
P01754_1,Ergo Solutions,Brand Strategy,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/02/2025,28/02/2025,2,2025,8768.7,EUR,Existing Business,,
P01769_1,Kendall & Partners,Digital Marketing,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/02/2025,28/02/2025,2,2025,9074.57,EUR,Existing Business,,
P01784_1,Pinnacle Exports,Market Research,Marketing,Nexum EMEA,Italy,Marco Bellini,Won,01/02/2025,28/02/2025,2,2025,8182.91,EUR,Existing Business,,
P01799_1,Yardarm Shipping,Sales Enablement,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/02/2025,28/02/2025,2,2025,8951.79,EUR,Existing Business,,
P01814_1,Milano Ventures,Customer Experience,Marketing,Nexum EMEA,Italy,Michael Chen,Won,01/02/2025,28/02/2025,2,2025,13721.28,EUR,Existing Business,,
P02087_1,Albatross Foods,Recruitment,HR,Nexum Iberia,Spain,Marta Iglesias,Won,01/02/2025,28/02/2025,2,2025,7562.43,EUR,Existing Business,,
P02102_1,Greenvale Retail,Training & Development,HR,Nexum Iberia,Spain,Carlos Vega,Won,01/02/2025,28/02/2025,2,2025,14953.11,EUR,Existing Business,,
P02117_1,Larchwood Services,HR Transformation,HR,Nexum Iberia,Spain,Marta Iglesias,Won,01/02/2025,28/02/2025,2,2025,32668.03,EUR,Existing Business,,
P02133_1,Uniform Industries,Payroll Advisory,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/02/2025,28/02/2025,2,2025,15088.72,EUR,Existing Business,,
P02148_1,Iberia Ventures,HR Compliance,HR,Nexum Iberia,Spain,Carlos Vega,Won,01/02/2025,28/02/2025,2,2025,14431.58,EUR,Existing Business,,
P02163_1,Castillo & Partners,CFO Advisory,Finance,Nexum Iberia,Spain,Marta Iglesias,Won,01/02/2025,28/02/2025,2,2025,28795.95,EUR,Existing Business,,
P02180_1,Montserrat Group,Financial Planning,Finance,Nexum Iberia,Spain,Carlos Vega,Won,01/02/2025,28/02/2025,2,2025,25739.36,EUR,Existing Business,,
P02196_1,Nexo Digital,Tax Optimization,Finance,Nexum Iberia,Spain,Carlos Vega,Won,01/02/2025,28/02/2025,2,2025,20163.16,EUR,Existing Business,,
P02212_1,Solano Industries,M&A Support,Finance,Nexum Iberia,Spain,Carlos Vega,Won,01/02/2025,28/02/2025,2,2025,43542.53,EUR,Existing Business,,
P02229_1,Verdana Holdings,Accounting Transformation,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/02/2025,28/02/2025,2,2025,29352.76,EUR,Existing Business,,
P02245_1,Sevilla Capital,Brand Strategy,Marketing,Nexum Iberia,Spain,Sarah Mitchell,Won,01/02/2025,28/02/2025,2,2025,17482.61,EUR,Existing Business,,
P02261_1,Barcelona Ventures,Digital Marketing,Marketing,Nexum Iberia,Spain,Marta Iglesias,Won,01/02/2025,28/02/2025,2,2025,11730.81,EUR,Existing Business,,
P02277_1,Madrid Consulting,Market Research,Marketing,Nexum Iberia,Spain,Marta Iglesias,Won,01/02/2025,28/02/2025,2,2025,12794.24,EUR,Existing Business,,
P02292_1,Valencia Group,Sales Enablement,Marketing,Nexum Iberia,Spain,Carlos Vega,Won,01/02/2025,28/02/2025,2,2025,14219.25,EUR,Existing Business,,
P02308_1,Bilbao Partners,Customer Experience,Marketing,Nexum Iberia,Spain,Carlos Vega,Won,01/02/2025,28/02/2025,2,2025,23003.28,EUR,Existing Business,,
P01217_1,Thornton Pharma,M&A Support,Finance,Nexum EMEA,France,Camille Roussel,Won,02/02/2025,10/06/2025,2,2025,15522.9,EUR,Existing Business,,
P01217_1,Thornton Pharma,M&A Support,Finance,Nexum EMEA,France,Camille Roussel,Won,02/02/2025,10/06/2025,3,2025,16951.0,EUR,Existing Business,,
P01217_1,Thornton Pharma,M&A Support,Finance,Nexum EMEA,France,Camille Roussel,Won,02/02/2025,10/06/2025,4,2025,17587.44,EUR,Existing Business,,
P01217_1,Thornton Pharma,M&A Support,Finance,Nexum EMEA,France,Camille Roussel,Won,02/02/2025,10/06/2025,5,2025,17587.44,EUR,Existing Business,,
P01217_1,Thornton Pharma,M&A Support,Finance,Nexum EMEA,France,Camille Roussel,Won,02/02/2025,10/06/2025,6,2025,5433.01,EUR,Existing Business,,
P02289_1,Valencia Group,Market Research,Marketing,Nexum Iberia,Spain,Carlos Vega,Lost,02/02/2025,02/03/2025,2,2025,76228.64,EUR,Existing Business,,
P02289_1,Valencia Group,Market Research,Marketing,Nexum Iberia,Spain,Carlos Vega,Lost,02/02/2025,02/03/2025,3,2025,3963.89,EUR,Existing Business,,
P00132_1,Quorum Staffing,Tax Optimization,Finance,Nexum UK,UK,Oliver Hayes,Won,03/02/2025,20/03/2025,2,2025,29640.22,GBP,Existing Business,,
P00132_1,Quorum Staffing,Tax Optimization,Finance,Nexum UK,UK,Oliver Hayes,Won,03/02/2025,20/03/2025,3,2025,21578.08,GBP,Existing Business,,
P00045_1,Quorum Staffing,HR Transformation,HR,Nexum UK,UK,Oliver Hayes,Won,04/02/2025,17/05/2025,2,2025,25420.45,GBP,Existing Business,,
P00045_1,Quorum Staffing,HR Transformation,HR,Nexum UK,UK,Oliver Hayes,Won,04/02/2025,17/05/2025,3,2025,29220.14,GBP,Existing Business,,
P00045_1,Quorum Staffing,HR Transformation,HR,Nexum UK,UK,Oliver Hayes,Won,04/02/2025,17/05/2025,4,2025,30317.24,GBP,Existing Business,,
P00045_1,Quorum Staffing,HR Transformation,HR,Nexum UK,UK,Oliver Hayes,Won,04/02/2025,17/05/2025,5,2025,16536.67,GBP,Existing Business,,
P00774_1,Bergmann GmbH,Sales Enablement,Marketing,Nexum EMEA,Germany,Luisa Meier,Won,04/02/2025,04/04/2025,2,2025,14342.1,EUR,Existing Business,,
P00774_1,Bergmann GmbH,Sales Enablement,Marketing,Nexum EMEA,Germany,Luisa Meier,Won,04/02/2025,04/04/2025,3,2025,16485.86,EUR,Existing Business,,
P00774_1,Bergmann GmbH,Sales Enablement,Marketing,Nexum EMEA,Germany,Luisa Meier,Won,04/02/2025,04/04/2025,4,2025,3109.97,EUR,Existing Business,,
P02146_1,Valencia Group,Payroll Advisory,HR,Nexum Iberia,Spain,Carlos Vega,Lost,04/02/2025,19/03/2025,2,2025,47345.43,EUR,Existing Business,,
P02146_1,Valencia Group,Payroll Advisory,HR,Nexum Iberia,Spain,Carlos Vega,Lost,04/02/2025,19/03/2025,3,2025,33690.01,EUR,Existing Business,,
P02129_1,Castillo & Partners,HR Transformation,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,05/02/2025,26/06/2025,2,2025,20529.92,EUR,Existing Business,,
P02129_1,Castillo & Partners,HR Transformation,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,05/02/2025,26/06/2025,3,2025,24909.64,EUR,Existing Business,,
P02129_1,Castillo & Partners,HR Transformation,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,05/02/2025,26/06/2025,4,2025,25844.89,EUR,Existing Business,,
P02129_1,Castillo & Partners,HR Transformation,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,05/02/2025,26/06/2025,5,2025,25844.89,EUR,Existing Business,,
P02129_1,Castillo & Partners,HR Transformation,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,05/02/2025,26/06/2025,6,2025,21670.47,EUR,Existing Business,,
P00236_1,Kingsford Capital,Sales Enablement,Marketing,Nexum UK,UK,James Thornton,Lost,06/02/2025,17/04/2025,2,2025,29650.82,GBP,Existing Business,,
P00236_1,Kingsford Capital,Sales Enablement,Marketing,Nexum UK,UK,James Thornton,Lost,06/02/2025,17/04/2025,3,2025,38092.58,GBP,Existing Business,,
P00236_1,Kingsford Capital,Sales Enablement,Marketing,Nexum UK,UK,James Thornton,Lost,06/02/2025,17/04/2025,4,2025,23354.38,GBP,Existing Business,,
P02161_1,Bilbao Partners,HR Compliance,HR,Nexum Iberia,Spain,Marta Iglesias,Lost,06/02/2025,27/02/2025,2,2025,67149.74,EUR,Existing Business,,
P00172_1,Sterling Dynamics,Accounting Transformation,Finance,Nexum UK,UK,Oliver Hayes,Won,07/02/2025,07/05/2025,2,2025,15562.08,GBP,Existing Business,,
P00172_1,Sterling Dynamics,Accounting Transformation,Finance,Nexum UK,UK,Oliver Hayes,Won,07/02/2025,07/05/2025,3,2025,21242.24,GBP,Existing Business,,
P00172_1,Sterling Dynamics,Accounting Transformation,Finance,Nexum UK,UK,Oliver Hayes,Won,07/02/2025,07/05/2025,4,2025,22039.8,GBP,Existing Business,,
P00172_1,Sterling Dynamics,Accounting Transformation,Finance,Nexum UK,UK,Oliver Hayes,Won,07/02/2025,07/05/2025,5,2025,5009.05,GBP,Existing Business,,
P02176_1,Solano Industries,CFO Advisory,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,07/02/2025,04/08/2025,2,2025,13377.29,EUR,Existing Business,,
P02176_1,Solano Industries,CFO Advisory,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,07/02/2025,04/08/2025,3,2025,18260.0,EUR,Existing Business,,
P02176_1,Solano Industries,CFO Advisory,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,07/02/2025,04/08/2025,4,2025,18945.58,EUR,Existing Business,,
P02176_1,Solano Industries,CFO Advisory,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,07/02/2025,04/08/2025,5,2025,18945.58,EUR,Existing Business,,
P02176_1,Solano Industries,CFO Advisory,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,07/02/2025,04/08/2025,6,2025,17557.69,EUR,Existing Business,,
P02176_1,Solano Industries,CFO Advisory,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,07/02/2025,04/08/2025,7,2025,17691.46,EUR,Existing Business,,
P02176_1,Solano Industries,CFO Advisory,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,07/02/2025,04/08/2025,8,2025,1421.34,EUR,Existing Business,,
P00133_1,Sterling Dynamics,Tax Optimization,Finance,Nexum UK,UK,Oliver Hayes,Lost,08/02/2025,12/04/2025,2,2025,36243.47,GBP,Existing Business,,
P00133_1,Sterling Dynamics,Tax Optimization,Finance,Nexum UK,UK,Oliver Hayes,Lost,08/02/2025,12/04/2025,3,2025,52770.49,GBP,Existing Business,,
P00133_1,Sterling Dynamics,Tax Optimization,Finance,Nexum UK,UK,Oliver Hayes,Lost,08/02/2025,12/04/2025,4,2025,22398.46,GBP,Existing Business,,
P00133_2,Sterling Dynamics,Accounting Transformation,Finance,Nexum UK,UK,Emma Clarke,Lost,08/02/2025,12/04/2025,2,2025,16294.5,GBP,Existing Business,,
P00133_2,Sterling Dynamics,Accounting Transformation,Finance,Nexum UK,UK,Emma Clarke,Lost,08/02/2025,12/04/2025,3,2025,23724.8,GBP,Existing Business,,
P00133_2,Sterling Dynamics,Accounting Transformation,Finance,Nexum UK,UK,Emma Clarke,Lost,08/02/2025,12/04/2025,4,2025,10070.0,GBP,Existing Business,,
P00610_1,Northfield Construction,Payroll Advisory,HR,Nexum EMEA,Germany,Luisa Meier,Won,09/02/2025,27/03/2025,2,2025,22105.26,EUR,Existing Business,,
P00610_1,Northfield Construction,Payroll Advisory,HR,Nexum EMEA,Germany,Luisa Meier,Won,09/02/2025,27/03/2025,3,2025,29119.99,EUR,Existing Business,,
P02227_1,Bilbao Partners,M&A Support,Finance,Nexum Iberia,Spain,Marta Iglesias,Lost,10/02/2025,28/04/2025,2,2025,27678.05,EUR,Existing Business,,
P02227_1,Bilbao Partners,M&A Support,Finance,Nexum Iberia,Spain,Marta Iglesias,Lost,10/02/2025,28/04/2025,3,2025,40299.24,EUR,Existing Business,,
P02227_1,Bilbao Partners,M&A Support,Finance,Nexum Iberia,Spain,Marta Iglesias,Lost,10/02/2025,28/04/2025,4,2025,38011.19,EUR,Existing Business,,
P00742_1,Northfield Construction,Digital Marketing,Marketing,Nexum EMEA,Germany,Luisa Meier,Won,12/02/2025,11/04/2025,2,2025,22292.55,EUR,Existing Business,,
P00742_1,Northfield Construction,Digital Marketing,Marketing,Nexum EMEA,Germany,Luisa Meier,Won,12/02/2025,11/04/2025,3,2025,37451.48,EUR,Existing Business,,
P00742_1,Northfield Construction,Digital Marketing,Marketing,Nexum EMEA,Germany,Luisa Meier,Won,12/02/2025,11/04/2025,4,2025,15896.3,EUR,Existing Business,,
P00792_1,Bergmann GmbH,Customer Experience,Marketing,Nexum EMEA,Germany,Stefan Krause,Won,12/02/2025,13/05/2025,2,2025,24476.5,EUR,Existing Business,,
P00792_1,Bergmann GmbH,Customer Experience,Marketing,Nexum EMEA,Germany,Stefan Krause,Won,12/02/2025,13/05/2025,3,2025,41120.52,EUR,Existing Business,,
P00792_1,Bergmann GmbH,Customer Experience,Marketing,Nexum EMEA,Germany,Stefan Krause,Won,12/02/2025,13/05/2025,4,2025,42664.42,EUR,Existing Business,,
P00792_1,Bergmann GmbH,Customer Experience,Marketing,Nexum EMEA,Germany,Stefan Krause,Won,12/02/2025,13/05/2025,5,2025,17453.63,EUR,Existing Business,,
P01658_1,Venezia Digital,Payroll Advisory,HR,Nexum EMEA,Italy,Michael Chen,Won,12/02/2025,11/04/2025,2,2025,2623.04,EUR,Existing Business,,
P01658_1,Venezia Digital,Payroll Advisory,HR,Nexum EMEA,Italy,Michael Chen,Won,12/02/2025,11/04/2025,3,2025,4406.71,EUR,Existing Business,,
P01658_1,Venezia Digital,Payroll Advisory,HR,Nexum EMEA,Italy,Michael Chen,Won,12/02/2025,11/04/2025,4,2025,1870.43,EUR,Existing Business,,
P01767_1,Venezia Digital,Brand Strategy,Marketing,Nexum EMEA,Italy,Giulia Romano,Lost,12/02/2025,06/04/2025,2,2025,10174.56,EUR,Existing Business,,
P01767_1,Venezia Digital,Brand Strategy,Marketing,Nexum EMEA,Italy,Giulia Romano,Lost,12/02/2025,06/04/2025,3,2025,17093.27,EUR,Existing Business,,
P01767_1,Venezia Digital,Brand Strategy,Marketing,Nexum EMEA,Italy,Giulia Romano,Lost,12/02/2025,06/04/2025,4,2025,3224.55,EUR,Existing Business,,
P00253_1,Devlin & Sons,Customer Experience,Marketing,Nexum UK,UK,Oliver Hayes,Won,13/02/2025,25/05/2025,2,2025,18817.09,GBP,Existing Business,,
P00253_1,Devlin & Sons,Customer Experience,Marketing,Nexum UK,UK,Oliver Hayes,Won,13/02/2025,25/05/2025,3,2025,34247.1,GBP,Existing Business,,
P00253_1,Devlin & Sons,Customer Experience,Marketing,Nexum UK,UK,Oliver Hayes,Won,13/02/2025,25/05/2025,4,2025,35532.93,GBP,Existing Business,,
P00253_1,Devlin & Sons,Customer Experience,Marketing,Nexum UK,UK,Oliver Hayes,Won,13/02/2025,25/05/2025,5,2025,27457.27,GBP,Existing Business,,
P00560_1,Solaris Energy,Recruitment,HR,Nexum EMEA,Germany,Luisa Meier,Won,13/02/2025,20/03/2025,2,2025,6327.26,EUR,Existing Business,,
P00560_1,Solaris Energy,Recruitment,HR,Nexum EMEA,Germany,Luisa Meier,Won,13/02/2025,20/03/2025,3,2025,7677.07,EUR,Existing Business,,
P02303_1,Solano Industries,Sales Enablement,Marketing,Nexum Iberia,Spain,Carlos Vega,Won,15/02/2025,28/04/2025,2,2025,5970.85,EUR,Existing Business,,
P02303_1,Solano Industries,Sales Enablement,Marketing,Nexum Iberia,Spain,Carlos Vega,Won,15/02/2025,28/04/2025,3,2025,13040.33,EUR,Existing Business,,
P02303_1,Solano Industries,Sales Enablement,Marketing,Nexum Iberia,Spain,Carlos Vega,Won,15/02/2025,28/04/2025,4,2025,12299.95,EUR,Existing Business,,
P00050_1,Sterling Dynamics,HR Transformation,HR,Nexum UK,UK,James Thornton,Lost,16/02/2025,14/07/2025,2,2025,7358.73,GBP,Existing Business,,
P00050_1,Sterling Dynamics,HR Transformation,HR,Nexum UK,UK,James Thornton,Lost,16/02/2025,14/07/2025,3,2025,16071.47,GBP,Existing Business,,
P00050_1,Sterling Dynamics,HR Transformation,HR,Nexum UK,UK,James Thornton,Lost,16/02/2025,14/07/2025,4,2025,16674.88,GBP,Existing Business,,
P00050_1,Sterling Dynamics,HR Transformation,HR,Nexum UK,UK,James Thornton,Lost,16/02/2025,14/07/2025,5,2025,16674.88,GBP,Existing Business,,
P00050_1,Sterling Dynamics,HR Transformation,HR,Nexum UK,UK,James Thornton,Lost,16/02/2025,14/07/2025,6,2025,15453.34,GBP,Existing Business,,
P00050_1,Sterling Dynamics,HR Transformation,HR,Nexum UK,UK,James Thornton,Lost,16/02/2025,14/07/2025,7,2025,6770.03,GBP,Existing Business,,
P01101_1,Leclerc Associés,Training & Development,HR,Nexum EMEA,France,Pierre Moreau,Lost,16/02/2025,10/04/2025,2,2025,13038.3,EUR,Existing Business,,
P01101_1,Leclerc Associés,Training & Development,HR,Nexum EMEA,France,Pierre Moreau,Lost,16/02/2025,10/04/2025,3,2025,28475.66,EUR,Existing Business,,
P01101_1,Leclerc Associés,Training & Development,HR,Nexum EMEA,France,Pierre Moreau,Lost,16/02/2025,10/04/2025,4,2025,10743.56,EUR,Existing Business,,
P01221_1,Cedar Group,M&A Support,Finance,Nexum EMEA,France,Laura Dupont,Lost,16/02/2025,02/06/2025,2,2025,8369.38,EUR,Existing Business,,
P01221_1,Cedar Group,M&A Support,Finance,Nexum EMEA,France,Laura Dupont,Lost,16/02/2025,02/06/2025,3,2025,18278.74,EUR,Existing Business,,
P01221_1,Cedar Group,M&A Support,Finance,Nexum EMEA,France,Laura Dupont,Lost,16/02/2025,02/06/2025,4,2025,18965.02,EUR,Existing Business,,
P01221_1,Cedar Group,M&A Support,Finance,Nexum EMEA,France,Laura Dupont,Lost,16/02/2025,02/06/2025,5,2025,18965.02,EUR,Existing Business,,
P01221_1,Cedar Group,M&A Support,Finance,Nexum EMEA,France,Laura Dupont,Lost,16/02/2025,02/06/2025,6,2025,836.94,EUR,Existing Business,,
P01216_1,Normandie Digital,M&A Support,Finance,Nexum EMEA,France,Camille Roussel,Won,17/02/2025,09/07/2025,2,2025,7464.56,EUR,Existing Business,,
P01216_1,Normandie Digital,M&A Support,Finance,Nexum EMEA,France,Camille Roussel,Won,17/02/2025,09/07/2025,3,2025,16302.6,EUR,Existing Business,,
P01216_1,Normandie Digital,M&A Support,Finance,Nexum EMEA,France,Camille Roussel,Won,17/02/2025,09/07/2025,4,2025,16914.69,EUR,Existing Business,,
P01216_1,Normandie Digital,M&A Support,Finance,Nexum EMEA,France,Camille Roussel,Won,17/02/2025,09/07/2025,5,2025,16914.69,EUR,Existing Business,,
P01216_1,Normandie Digital,M&A Support,Finance,Nexum EMEA,France,Camille Roussel,Won,17/02/2025,09/07/2025,6,2025,15675.57,EUR,Existing Business,,
